
@DailyFXTeam;2019-04-10 22:05;1;2;"Interested in learning more about the Brazilian Real and #ibovespa? Be sure to follow @ZabelinDimitri for fundamental and technical analyses.";;@ZabelinDimitri;#ibovespa;"1116099788536201216";https://twitter.com/DailyFXTeam/status/1116099788536201216
@patrickrooney;2019-04-09 21:06;0;0;"India and Brazil are coming on strong. Mini-Ibovespa Index futures at @B3_Oficial have been putting up huge volume numbers.";;@B3_Oficial;;"1115722719000182784";https://twitter.com/patrickrooney/status/1115722719000182784
@rbreia;2019-04-09 16:29;84;935;"Alô, é do Ibovespa? Sim, é ele falando. Aqui é o jornalista da Exame, tudo bem? Tudo bem. Por que você está caindo hoje? Estou recuando à espera de novidades sobre a reforma da Previdência. Ok, obrigado. ";;;;"1115652916755476480";https://twitter.com/rbreia/status/1115652916755476480
@ZabelinDimitri;2019-04-03 00:17;1;1;"#ibovespa futures gapping higher following optimistic outlooks for the pension reform from key Brazilian officials in #bolsonaro's cabinet";;;#ibovespa #bolsonaro;"1113234073764261889";https://twitter.com/ZabelinDimitri/status/1113234073764261889
@almpinheiro;2019-03-29 22:36;0;0;"LOSS #ibovespa ";;;#ibovespa;"1111759065980510208";https://twitter.com/almpinheiro/status/1111759065980510208
@BrazilianReport;2019-03-29 21:43;0;0;"How ​#Brazil's #StockMarket closed today: - Ibovespa index: +1.09 (95,414.55) - USD bid: 3.9147 / USD offer: 3.9154 (-0.051%) via @uol and @BancoCentralBR";;@UOL @BancoCentralBR;#Brazil #StockMarket;"1111745824101449734";https://twitter.com/BrazilianReport/status/1111745824101449734
@EmfiSecurities;2019-03-29 21:40;0;0;"Ibovespa recovers breath and seeks month in blue with outdoor and political scene on radar - http://Investing.com";;;;"1111744867087077376";https://twitter.com/EmfiSecurities/status/1111744867087077376
@StocksInc;2019-03-28 23:13;0;0;"iBovespa Futures - Apr 19 94,768 +4213 +4.65% My fave at 20000....";;;;"1111406068934955009";https://twitter.com/StocksInc/status/1111406068934955009
@andradevini3;2019-03-28 21:29;0;1;"UBS reiterated its sell rating on steelmaker CSN due to expectations of iron ore prices' negative momentum from mid-year. Stock is up 77% YTD, versus +7% for Brazil's Ibovespa index https://bloom.bg/2U2MgJJ via @markets";;@markets;;"1111379788889939968";https://twitter.com/andradevini3/status/1111379788889939968
@patrickrooney;2019-03-28 19:39;1;1;"Happy days in #Brazil. #Ibovespa futures at @B3_Oficial gained 3% today. #WIN #stocks #markets @Trading_Tech";;@B3_Oficial @Trading_Tech;#Brazil #Ibovespa #WIN #stocks #markets;"1111352152180568066";https://twitter.com/patrickrooney/status/1111352152180568066
@TurtleTraderBR;2019-03-28 14:45;0;3;"Too late. Buy Ibovespa";;;;"1111278111579127808";https://twitter.com/TurtleTraderBR/status/1111278111579127808
@REITNotes;2019-03-28 14:26;0;1;"List: https://www.reitnotes.com #fii #fiis #bovespa #Ibovespa #mercados #mercado #bolsa #bolsadevalores #investimentos #investir #investimento #Ações #Lucro #futuros #indice #daytrader #Inovação #Finanças #dinheiro #renda #mercadofinanceiro #b3 #opções #economia #fundosimobiliarios";;;#fii #fiis #bovespa #Ibovespa #mercados #mercado #bolsa #bolsadevalores #investimentos #investir #investimento #A #Lucro #futuros #indice #daytrader #Inova #Finan #dinheiro #renda #mercadofinanceiro #b3 #op #economia #fundosimobiliarios;"1111273373521178624";https://twitter.com/REITNotes/status/1111273373521178624
@stockbookapp;2019-03-28 08:55;0;0;"India is the most expensive market in the BRICS basket by a distance, reports @_nirajshah via @BloombergQuint #Investwise #StockBookApp #investments #BRICS #bricsbusinesscouncil #Brazil #Russia #India #China #SouthAfrica #Nifty50 #IMOEX #HangSeng #Top40 #ibovespa #IBOV";;@_nirajshah @BloombergQuint;#Investwise #StockBookApp #investments #BRICS #bricsbusinesscouncil #Brazil #Russia #India #China #SouthAfrica #Nifty50 #IMOEX #HangSeng #Top40 #ibovespa #IBOV;"1111190022441627648";https://twitter.com/stockbookapp/status/1111190022441627648
@REITNotes;2019-03-28 05:49;0;1;"List: https://www.reitnotes.com/ #highyield #REIT #REITs #StockMarket #dividend #dividends #investing #valueinvesting #TSX #TSXv #AEX #ASX #BSE #CPH #EURONEXT #KOSDAQ #LSE #SGX #SWX #TWSE #TSE #XETRA #DAX #Fx #DAX30 #Boerse #bovespa #Ibovespa #jasdaq #Hkex #401k #SPX #SP500 #bel20";;;#highyield #REIT #REITs #StockMarket #dividend #dividends #investing #valueinvesting #TSX #TSXv #AEX #ASX #BSE #CPH #EURONEXT #KOSDAQ #LSE #SGX #SWX #TWSE #TSE #XETRA #DAX #Fx #DAX30 #Boerse #bovespa #Ibovespa #jasdaq #Hkex #401k #SPX #SP500 #bel20;"1111143234716106752";https://twitter.com/REITNotes/status/1111143234716106752
@alexandregarcia;2019-03-27 23:20;1580;15620;"Por que o dólar subiu para 3,95 e por que o IBOVESPA recuou dos 100 mil pontos? Fácil de identificar.";;;;"1111045265006432258";https://twitter.com/alexandregarcia/status/1111045265006432258
@BrazilianReport;2019-03-27 21:20;8;15;"São Paulo stock market ended the day with investors concerned about the turmoils in the political landscape. The Ibovespa index fell 3.57%, to 91,903 points. The U.S. dollar also reflected the tensions and reached its highest rate in 6 months: BRL 3.95. ";;;;"1111015275091111937";https://twitter.com/BrazilianReport/status/1111015275091111937
@patrickrooney;2019-03-27 21:04;0;3;"Stocks in #Brazil have been pounded this week. #Ibovespa #stocks @B3_Oficial @Trading_Tech";;@B3_Oficial @Trading_Tech;#Brazil #Ibovespa #stocks;"1111011214782550016";https://twitter.com/patrickrooney/status/1111011214782550016
@MisterBrunooo;2019-03-27 18:50;0;2;"the calm before the storm! #VALE3 #IBOVESPA #stockstowatch $SPX";;;#VALE3 #IBOVESPA #stockstowatch;"1110977289741848577";https://twitter.com/MisterBrunooo/status/1110977289741848577
@gnribeiro;2019-03-27 18:32;4;6;"Bloomberg @markets report that foreigners "feeling smug" after predicting fall in #Brazil assets. In our newsletter back on Jan.12, @BrazilianReport warned about foreign investors betting on a big Ibovespa slump. Subscribe to stay ahead of the news. https://goo.gl/Z8Jym9";;@markets @BrazilianReport;#Brazil;"1110972970334330881";https://twitter.com/gnribeiro/status/1110972970334330881
